1970,-20,-8.63,0.18
1971,-21,-8.81,0.11
1972,-22,-8.96,0.06
1973,-23,-8.98,0.06
1974,-24,-9.03,0.04
1975,-25,-9.18,-0.01
1976,-26,-9.30,-0.06
1977,-27,-9.13,0.00
1978,-28,-9.01,0.04
1979,-29,-8.72,0.15
1980,-30,-8.64,0.17
1981,-31,-8.67,0.16
1982,-32,-8.82,0.11
1983,-33,-9.24,-0.03
1984,-34,-9.60,-0.16
1985,-35,-9.38,-0.08
1986,-36,-9.39,-0.09
1987,-37,-9.64,-0.17
1988,-38,-9.82,-0.24
1989,-39,-10.02,-0.30
1990,-40,-10.02,-0.30
1991,-41,-9.58,-0.15
1992,-42,-9.42,-0.10
1993,-43,-9.19,-0.02
1994,-44,-9.19,-0.02
1995,-45,-9.03,0.04
1996,-46,-8.96,0.06
1997,-47,-8.94,0.07
1998,-48,-8.82,0.11
1999,-49,-8.69,0.16
2000,-50,-8.66,0.17
2001,-51,-8.52,0.21
2002,-52,-8.85,0.10
2003,-53,-8.79,0.12
2004,-54,-9.00,0.05
2005,-55,-8.72,0.15
2006,-56,-8.55,0.20
2007,-57,-8.39,0.26
